3.345258300000000000e+07,9.933808700000000000e+07,1.267454690000000000e+08,4.628499400000000000e+07
nan,8.723150700000000000e+07,2.632411500000000000e+07,6.189792800000000000e+07
nan,6.140579800000000000e+07,4.189919700000000000e+07,3.719409700000000000e+07
nan,5.784404700000000000e+07,7.581588000000000000e+07,7.001418100000000000e+07
nan,5.245037800000000000e+07,7.059044300000000000e+07,5.834315800000000000e+07
nan,2.231046400000000000e+07,4.993693900000000000e+07,3.763163400000000000e+07
nan,nan,nan,2.017179800000000000e+07
nan,nan,nan,2.685058300000000000e+07
nan,nan,nan,5.225180000000000000e+07
nan,nan,nan,4.687706300000000000e+07
nan,nan,nan,nan
nan,nan,nan,nan
